#Epoch 	  Loss mean 	 free energy mean 	 reconstruction error mean	 validation free energy mean 	 comparison_free_energy_mean
176	-0.197295589399	-134.478269832	0.314536184825	-134.760547816	-134.547626337
177	-0.208839235336	-134.632660268	0.314519407624	-134.938234716	-134.725367968
178	-0.204877755646	-134.744674499	0.314535197459	-134.885655451	-134.669303225
179	-0.189192985781	-134.881268326	0.314279111404	-134.85832275	-134.651151294
180	-0.193540907395	-134.992989972	0.314136677259	-134.903623522	-134.682939278
181	-0.193750716841	-135.179420969	0.313548355385	-135.569581378	-135.344959205
182	-0.195761891784	-135.272282946	0.313965131672	-135.607078381	-135.380292943
183	-0.18071810681	-135.375872926	0.3135595396	-135.595407714	-135.37108005
184	-0.199673390545	-135.522971099	0.313528125223	-135.542515359	-135.322050918
185	-0.177574314902	-135.68348457	0.313549177145	-135.731665043	-135.514444785
186	-0.178070953455	-135.871983895	0.31322993451	-135.872450739	-135.648269701
187	-0.195392456109	-135.859091785	0.313578947814	-136.020720345	-135.798982256
188	-0.185150575544	-135.990862937	0.313278947755	-136.525195498	-136.293385642
189	-0.175494703686	-136.138165778	0.312667598536	-136.634505589	-136.406821911
190	-0.179865843322	-136.374675733	0.313322368986	-136.530494222	-136.309199778
191	-0.198051864995	-136.377115898	0.313012499997	-136.162008758	-135.94672128
192	-0.163978900333	-136.494597979	0.312726808598	-136.534037967	-136.321091815
193	-0.167207730178	-136.672384341	0.312884704063	-136.608776746	-136.391486384
194	-0.162962267035	-136.818982332	0.3121503291	-136.84241868	-136.619644359
195	-0.171158591828	-136.924206896	0.312329934145	-137.072608887	-136.853583723
196	-0.176631336487	-137.047039066	0.312006085358	-137.097113994	-136.879051028
197	-0.169449751401	-137.139129014	0.312122697297	-137.344318226	-137.121463346
198	-0.163053903862	-137.226438111	0.312268585657	-137.452919636	-137.228585723
199	-0.172545150816	-137.366094597	0.312011019619	-137.488291225	-137.268047242
200	-0.161735805783	-137.519339694	0.311737828976	-137.469858929	-137.260779462
201	-0.157087925243	-137.580687514	0.311302137971	-137.377108587	-137.163146915
202	-0.176906059551	-137.661547408	0.311326644703	-137.70276036	-137.494523346
203	-0.14529879269	-137.80195376	0.31108980229	-137.924104404	-137.715863537
204	-0.140027274724	-137.908762361	0.311089638158	-137.822737725	-137.602330779
205	-0.153137934822	-137.969754144	0.311494901274	-138.272216782	-138.051844247
206	-0.156938616614	-138.13509445	0.310601151303	-138.043954851	-137.826670476
207	-0.165776761719	-138.226263612	0.310987992663	-138.187477131	-137.972578692
208	-0.147415708191	-138.397148744	0.310606743505	-138.624235072	-138.401297777
209	-0.167800750103	-138.459311999	0.310866446903	-138.811905847	-138.588002541
210	-0.154084961451	-138.504680515	0.310555592493	-138.756835005	-138.537215103
211	-0.158497726165	-138.623777891	0.310687500019	-138.668048044	-138.443946952
212	-0.140394880702	-138.707607985	0.310233223846	-138.692092113	-138.473561111
213	-0.142554639714	-138.861293946	0.30994851928	-139.164512846	-138.936223338
214	-0.151303868859	-138.979292404	0.310019407366	-138.728123357	-138.509056444
215	-0.145027207171	-139.083907479	0.309936677814	-138.998070555	-138.782291647
216	-0.135656989885	-139.186874783	0.309695559019	-139.429323898	-139.210001061
217	-0.135132848992	-139.28195683	0.309504769978	-139.444555499	-139.218195367
218	-0.150530735433	-139.446224357	0.309675328888	-139.472304783	-139.251253331
219	-0.146921831015	-139.51584448	0.310102137766	-139.522424209	-139.295490865
220	-0.128256975294	-139.595588352	0.309145723581	-139.731461739	-139.513203341
221	-0.141633016293	-139.672304381	0.308954769373	-139.8331408	-139.609862912
222	-0.140812171598	-139.746083717	0.309197697388	-140.061494235	-139.838427003
223	-0.12636557143	-139.86418326	0.309193421132	-139.936948664	-139.711541997
224	-0.141210775675	-140.017498948	0.308918091718	-139.790494141	-139.571776278
225	-0.14304686874	-140.065181395	0.309012993323	-140.270034645	-140.051514675
226	-0.127514886346	-140.194413559	0.308838487079	-140.368192818	-140.140185466
227	-0.120826344666	-140.320076906	0.30862023065	-140.267362577	-140.048408751
228	-0.118907611905	-140.402671339	0.308245723781	-140.520722315	-140.298680935
229	-0.144373317057	-140.48701443	0.30855263205	-140.726812962	-140.498970129
230	-0.13581670462	-140.579586054	0.308483223225	-140.626512562	-140.404699521
231	-0.137399491237	-140.689441187	0.307698355098	-140.564991678	-140.344175601
232	-0.111032159989	-140.76308073	0.308209374892	-140.914798185	-140.69344569
233	-0.126884729063	-140.887411438	0.308021710703	-141.042484421	-140.820605011
234	-0.115180861796	-140.983425323	0.307576480445	-141.344926505	-141.121699617
235	-0.129475140712	-141.097490875	0.307504934104	-140.827061993	-140.603251221
236	-0.1257324369	-141.143934771	0.30755476983	-141.118648504	-140.897909134
237	-0.121857380509	-141.284209846	0.307588157905	-141.51229406	-141.291565685
238	-0.12135399671	-141.347610251	0.307148519786	-141.492489367	-141.262909393
239	-0.117607387322	-141.472859486	0.30668322353	-141.690949659	-141.471745389
240	-0.118650227789	-141.555701353	0.307228782899	-141.553825485	-141.335009662
241	-0.121877392727	-141.679498798	0.307230427234	-141.652095796	-141.427526689
242	-0.121751095922	-141.720507485	0.306953783004	-141.731440961	-141.510737933
243	-0.116362582855	-141.85362906	0.307264638637	-141.981896859	-141.763638702
244	-0.0995727828606	-141.914580052	0.306940131125	-142.180534853	-141.953916544
245	-0.109736338837	-141.987280461	0.307021053088	-142.226551115	-142.001332952
246	-0.107256254732	-142.042427299	0.306609868313	-142.235708783	-142.01744792
