#Epoch 	  Loss mean 	 free energy mean 	 reconstruction error mean	 validation free energy mean 	 comparison_free_energy_mean
40	0.133980637076	-155.30739133	0.276593749962	-155.164982934	-155.305313132
41	0.124260950911	-155.713827669	0.275785197898	-155.880413531	-156.018798349
42	0.124451538666	-156.201861487	0.274706743438	-156.217653915	-156.345338598
43	0.133837920187	-156.542536593	0.274000657813	-156.58115411	-156.705082989
44	0.135028458853	-157.099151367	0.273077138286	-158.065508604	-158.162389545
45	0.137462420223	-157.690451171	0.271839638415	-157.724162126	-157.848340252
46	0.139742866948	-158.15256244	0.270580592218	-158.185302336	-158.339533968
47	0.134656048506	-158.611464562	0.270159046258	-158.674476506	-158.823957116
48	0.13872095649	-159.060325008	0.269301645254	-159.436762753	-159.567141501
49	0.141458515024	-159.482315794	0.268456743611	-159.438531845	-159.599228831
50	0.13495235037	-159.875777723	0.267954440556	-159.914494272	-160.072420091
51	0.143670936586	-160.243784313	0.267271874672	-160.520226354	-160.664706005
52	0.142250842076	-160.686503103	0.265790789457	-161.440420066	-161.504093335
53	0.14976520322	-160.859568102	0.265868585345	-160.727406448	-160.879443289
54	0.133560364619	-161.244387462	0.265275987151	-160.477202377	-160.643877261
55	0.143576699827	-161.647664959	0.264584046414	-161.818170566	-161.946759937
56	0.15648798685	-161.919557236	0.263870558425	-161.874287812	-161.994820918
57	0.130123676056	-162.212495163	0.26314243381	-162.738068963	-162.857944871
58	0.146762933115	-162.565068563	0.262553618237	-162.435627778	-162.556460509
59	0.136321415706	-162.938079013	0.262165296188	-163.280966437	-163.394494173
60	0.168604920903	-163.16876892	0.261414309191	-162.765305027	-162.908850955
61	0.136129479814	-163.581180088	0.261418749768	-163.656524347	-163.780230227
62	0.137524621983	-163.810325825	0.26081299341	-163.125636154	-163.283850229
63	0.154998098599	-164.078095152	0.259929111757	-164.152850806	-164.295022249
64	0.147899295863	-164.448718985	0.259530427801	-164.764662372	-164.902311484
65	0.143505654122	-164.657676084	0.259453124765	-164.04306005	-164.179714108
66	0.143748506169	-164.806123352	0.258773026576	-165.137346655	-165.259297147
67	0.148020954865	-165.084425098	0.258361842522	-165.116995801	-165.243310775
68	0.152320880065	-165.475150834	0.257798519574	-165.260288583	-165.395284434
69	0.149801267438	-165.672721803	0.257309868477	-165.262353069	-165.415463396
70	0.152154384255	-165.894016156	0.25748305898	-165.218680358	-165.368502916
71	0.142039196583	-166.164574373	0.256952631944	-165.47410565	-165.660428567
72	0.150867096646	-166.379767377	0.256802960603	-166.532922261	-166.675964836
73	0.149957560943	-166.670095219	0.25630526298	-166.98017479	-167.091705891
74	0.15018364696	-166.953431643	0.255647861989	-166.285076206	-166.429507775
75	0.159000336064	-167.093694784	0.255276480113	-167.133204486	-167.255566801
76	0.138871279166	-167.276103789	0.255163980471	-166.398960051	-166.561484618
77	0.152986668126	-167.435651077	0.25488700691	-167.275577995	-167.421303605
78	0.135490048449	-167.672920132	0.254733881558	-167.885091275	-168.01866111
79	0.155615306327	-168.007953814	0.254163322433	-168.524814949	-168.621740581
80	0.142896168318	-168.30691516	0.253680920946	-167.943442465	-168.069544527
81	0.146192946907	-168.333933074	0.25383585544	-168.039164585	-168.198092679
82	0.156317805004	-168.508305048	0.253074835429	-168.505740023	-168.666321544
83	0.147582325164	-168.825498186	0.252707072387	-169.334495959	-169.449520577
84	0.154279036609	-169.081098324	0.252511513296	-168.494975784	-168.657586747
85	0.155347557953	-169.287675246	0.252138486646	-169.584380805	-169.707432605
86	0.148688411857	-169.533799876	0.252032237131	-169.549868545	-169.670668168
87	0.143016901886	-169.724045251	0.251689802769	-170.127713534	-170.233139561
88	0.153429178161	-170.039847163	0.251496381713	-170.101519892	-170.234285737
89	0.152066964338	-170.128453969	0.251505263056	-169.82693904	-169.972270083
90	0.153672005853	-170.416597011	0.251160526072	-169.910749539	-170.067584321
91	0.138199778729	-170.521673456	0.250824506408	-170.069905678	-170.20082413
92	0.159597373743	-170.639873802	0.250813157872	-170.794484101	-170.936490182
93	0.145561328683	-170.920489796	0.249826974006	-171.131893401	-171.249652301
94	0.151161870763	-171.016560528	0.249916940614	-170.505445297	-170.667719816
95	0.145292620981	-171.200717798	0.249570065925	-171.008893194	-171.130606389
96	0.150954831417	-171.618296544	0.249024177774	-171.641516545	-171.798975903
97	0.144954091434	-171.713070723	0.248808552215	-171.542278143	-171.679445031
