1.469300	0.987672	0.018116	-1.951072	0.189738
1.669300	0.973051	0.046608	-1.898149	0.340139
1.869300	0.945316	0.154748	-1.821305	0.554855
2.069300	0.879623	0.582027	-1.674557	0.931334
2.269300	0.770949	1.254052	-1.481187	1.173355
2.469300	0.618749	1.743999	-1.246616	1.133820
2.669300	0.488980	1.642393	-1.056160	0.860540
2.869300	0.403526	1.331537	-0.921442	0.635048
